time,ue_id,bs_id,latency,throughput,distance
30,23,7,30.321186319587024,65.71599388723516,1588.5769196538276
30,24,5,51.974015070975575,36.37942999525423,2390.9324496602085
30,25,0,24.50668313129193,49.161060198143396,3915.92109957827
30,26,4,60.50022757543485,22.156746959919268,3063.7060870315786
30,27,8,29.10066853433095,38.75896228233885,4672.287920104188
30,28,8,27.08178433349714,68.62570641919666,1666.340334030443
30,30,10,18.271995490857694,61.57989546634789,3343.1651882878564
30,31,5,53.51274302788059,26.343380098463193,3245.5201764415115
30,32,1,54.439409221340426,17.761778814503344,4071.230216209459
30,33,1,54.281900062005455,14.13539414610301,4931.7039245495735
30,35,5,53.461823907577575,24.245393865081915,3562.8743983834843
30,36,4,63.93228285921827,10.0,4526.4482455422685
30,37,1,52.70977156798354,32.86958803642403,2698.6149122281863
30,38,5,53.47549358450519,21.05795873308628,3927.3822406225245
30,39,5,51.888803726452544,38.38003378759157,2156.9947420157464
30,40,4,63.956928628336364,10.0,5982.49731164316
30,41,4,63.01379199887109,11.08429393880172,4009.6063038197167
30,42,5,53.66947664739477,22.732219163129,3795.989332630905
30,43,2,24.842714793651307,42.48868515639902,4861.986806480793
30,44,1,50.49423347740639,47.336669101737925,1320.1718260036741
30,45,2,24.797767648391073,42.36318979722457,8092.202349143339
30,46,6,19.455117530638073,52.67587702479643,4172.424197919645
30,47,8,28.59695330023283,38.102264927781114,6260.2238277615
30,48,4,63.65089084390824,10.126863478076999,4240.418266711722
30,49,0,23.27348504993867,58.049381279284944,3173.2541552557022
31,0,5,51.97763698654654,43.48486719282959,1561.1805434529983
31,1,1,51.608735823137685,41.272191250202134,1855.0810113982295
31,2,1,51.78808488184222,38.25634919543537,2210.572347345966
31,3,7,31.72079661045102,56.3940609741395,2482.1721087988903
31,4,3,27.740195462834453,53.393668162316125,3201.7356893826986
31,5,4,59.77722090106182,37.49357014674061,1438.290580528691
31,6,4,61.09457092805707,16.66793507337409,3858.8560127997926
31,7,7,34.3589889012185,35.623250745256904,4370.842889551427
31,8,1,54.281900062005455,14.13539414610301,5399.684670563509
31,9,4,63.33514654709879,10.490378842036884,4104.117474925407
31,10,4,60.706602401666,21.300529409039765,3107.9484630380534
31,11,12,16.188619848247594,88.80314928176273,562.3526418770251
31,12,3,28.495258608992376,48.829762491068884,3615.971375228052
31,13,5,54.281900062005455,14.13539414610301,8470.715395385618
31,14,4,60.912401927332446,21.92169871804492,3009.989374494783
31,15,7,34.1162137656158,34.96030901444949,4537.268755347836
31,16,4,63.956928628336364,10.0,6475.716186111869
31,17,1,54.281900062005455,14.13539414610301,6870.18148099157
31,18,3,28.632849749216447,38.088457579757076,4859.119000941915
31,20,4,63.956928628336364,10.0,6436.0905620391395
31,21,4,63.89365391275477,10.0,4460.338067624596
31,22,11,16.906398840921355,79.48673337498279,1545.5402435937492
31,23,7,30.321186319587024,65.71599388723516,1601.6382922222272
31,24,5,51.974015070975575,36.37942999525423,2432.7589123495013
31,25,0,24.20962623703895,50.646033100705125,3819.2831097479643
31,26,4,60.68143268253553,22.021959108025143,3024.8856058965093
31,27,8,28.809782135102967,39.63708736987876,4629.836755298015
31,28,8,27.085127524820987,68.81675015836896,1593.6138408807067
31,30,10,18.192196760427112,60.62095039537508,3504.039377030125
31,31,5,53.45736413048179,27.883074360038187,3170.426225693481
31,32,1,54.439409221340426,17.761778814503344,4069.148286527695
31,33,1,54.281900062005455,14.13539414610301,4981.787639341547
31,35,5,53.446547577855235,24.619914304879106,3539.0824854590546
31,36,4,63.89365391275477,10.0,4462.666017480665
31,37,1,52.70977156798354,32.86958803642403,2697.2626074619066
31,38,5,53.59131935844939,22.40166255509562,3860.0389163959067
31,39,5,51.974218428047664,38.86960328962137,2118.5017266180553
31,40,4,63.956928628336364,10.0,6105.786422408314
31,41,4,63.33514654709879,10.490378842036884,4136.517795193353
31,42,5,53.6483798049099,23.52802547733185,3714.8418686594755
31,43,2,25.178215714963716,42.889158455680644,4704.41130484161
31,44,1,50.50851234488839,47.281282648446805,1341.760705461174
31,45,2,24.797767648391073,42.36318979722457,8241.80609524886
31,46,6,19.570326898412727,51.973048276461085,4216.576963154454
31,47,8,28.59695330023283,38.102264927781114,6391.192360140547
31,48,4,63.33514654709879,10.490378842036884,4088.667010032699
31,49,0,23.219128586317037,57.99488703247556,3201.348463133853
32,0,5,51.737559394916836,43.68141119115101,1674.3834680939408
32,1,1,51.608735823137685,41.272191250202134,1847.0816790761862
32,2,1,51.86042714155538,38.37766365749919,2194.2601457058327
32,3,7,31.818610177578798,56.88919098526513,2408.6737833526154
32,4,3,27.48059636454539,52.88826599325173,3315.2319343029735
32,5,4,59.754648995315236,38.97078450744454,1323.0536416046164
32,6,4,61.24835676632796,16.217116180315138,3869.9996397661794
32,7,7,34.14138151550808,34.990592539537104,4518.026637741874
32,8,1,54.281900062005455,14.13539414610301,5510.125895362483
32,9,4,63.24086145396794,10.585895403785734,4083.381336913522
32,10,4,61.181319718577605,20.38346754048072,3175.8815584064882
32,11,12,16.185841996050968,88.69798689253354,586.6477070761176
32,12,3,28.42885285736432,48.72996142454628,3681.9877046254146
32,13,5,54.281900062005455,14.13539414610301,8608.651039120783
32,14,4,61.15572718164222,20.602485309926735,3140.807644312177
32,15,7,34.1162137656158,34.96030901444949,4532.091195141885
32,16,4,63.956928628336364,10.0,6590.228387724735
32,17,1,54.281900062005455,14.13539414610301,6938.9952679411235
32,18,3,28.87935216361067,37.869750426034464,4826.061287908516
32,20,4,63.956928628336364,10.0,6528.506212401627
32,21,4,63.93228285921827,10.0,4535.988431028055
32,22,11,17.169579226688036,76.89529898255014,1696.5741929081223
32,23,7,30.35586685316707,65.47552405255324,1615.4478590346398
32,24,5,52.2828000241774,35.846479879398615,2478.5838538951025
32,25,0,23.89791343109718,51.319822379436985,3723.4674430707096
32,26,4,60.48005084660972,22.701418898957108,2986.0694205465734
32,27,8,28.892152696473403,39.93666648921486,4589.223559417362
32,28,8,27.059372440254457,69.0294575105572,1528.175956815489
32,30,10,18.4022314096377,59.314542530419665,3664.977360149807
32,31,5,53.416481407154095,28.5574882810737,3100.6615291497255
32,32,1,54.439409221340426,17.761778814503344,4067.1313530857574
32,33,1,54.281900062005455,14.13539414610301,5033.869516926044
32,35,5,53.51951738687302,24.731407042479944,3515.4329021415742
32,36,4,63.65297749775041,10.126863478076999,4404.980512369688
32,37,1,52.70977156798354,32.86958803642403,2695.9118947073434
32,38,5,53.66947664739477,22.732219163129,3796.900947512847
32,39,5,52.00456621281792,38.871596194989145,2087.4250218818834
32,40,4,63.956928628336364,10.0,6230.2438756822985
32,41,4,63.65089084390824,10.126863478076999,4265.873290936948
32,42,5,53.46955376876641,24.02456288599319,3633.7901601124577
32,43,2,24.75474632847424,44.309580116450974,4546.851156850155
32,44,1,50.62194726069768,47.05008541156796,1378.0903577362744
32,45,2,24.797767648391073,42.36318979722457,8391.786448350907
32,46,6,19.56381573116252,51.94693570481217,4260.880001819988
32,47,8,28.59695330023283,38.102264927781114,6522.542464163976
32,48,4,61.62508050577396,15.016953921334707,3939.9663266547573
32,49,0,23.248033492143225,57.775225727842134,3229.892630857178
33,0,5,51.59241696368261,43.13410547655991,1792.8296680634776
33,1,1,51.59572441143655,41.553186980630514,1839.861374786384
33,2,1,51.888803726452544,38.38003378759157,2178.5876867263387
33,3,7,31.73904622016875,57.05483300934791,2339.965797824142
33,4,3,28.116241095394166,51.503628372888805,3428.743190162147
33,5,4,60.41953932540078,39.792231333720025,1208.2536916351041
33,6,4,61.24835676632796,16.217116180315138,3881.1435693245253
33,7,7,33.922771532647374,34.67056751603202,4667.006113940758
33,8,1,54.281900062005455,14.13539414610301,5620.635182378596
33,9,4,63.1464324780109,10.690475310160002,4062.8688507547954
33,10,4,61.636843612906986,19.74906826662901,3245.0322239432326
33,11,12,16.315434071990143,88.49993301807304,610.9695382093697
33,12,3,28.308382356569346,48.355111717140005,3753.6734729942254
33,13,5,54.281900062005455,14.13539414610301,8746.859695749128
33,14,4,61.83454349367815,19.296077009211277,3271.6769146654938
33,15,7,34.1162137656158,34.96030901444949,4527.018219208892
33,16,4,63.956928628336364,10.0,6704.781579297453
33,17,1,54.281900062005455,14.13539414610301,7008.093524946748
33,18,3,29.101691694713104,37.79239615863663,4793.180286488975
33,20,4,63.956928628336364,10.0,6621.187835779955
33,21,4,64.05160375134601,10.0,4612.441525558361
33,22,11,16.896000963494274,76.61806116601379,1848.0283528699433
33,23,7,30.35586685316707,65.47552405255324,1629.9866036560084
33,24,5,52.246794765205166,35.36028339104634,2528.1898592389934
33,25,0,23.354770101934214,52.80330445813865,3628.5392432391627
33,26,4,59.748968632172755,23.850335043656465,2947.257700711751
33,27,8,29.011578225584167,39.941092735706725,4550.497544352728
33,28,8,27.09578923300402,69.31606273300162,1470.9997118435533
33,30,10,19.39556815427453,55.86031544736536,3825.9710871984817
33,31,5,53.246300002147464,29.029019697576196,3036.593422412894
33,32,1,54.439409221340426,17.761778814503344,4065.1795126270426
33,33,1,54.281900062005455,14.13539414610301,5087.888195434401
33,35,5,53.56816470671784,24.88428828530019,3491.928540274837
33,36,4,63.65297749775041,10.126863478076999,4353.634081076707
33,37,1,52.70977156798354,32.86958803642403,2694.562776358597
33,38,5,53.64822674687554,23.1859486814266,3738.181425687684
33,39,5,51.81149981537808,39.36450085887518,2064.099630824121
33,40,4,63.956928628336364,10.0,6355.801037402827
33,41,4,63.65297749775041,10.126863478076999,4397.457118013165
33,42,5,53.46461849397484,24.528736341127043,3552.8407604622125
33,43,2,24.251488411513545,46.00841711112453,4389.3080159265955
33,44,1,51.27112660145562,45.32762795498452,1428.0361971154484
33,45,2,24.797767648391073,42.36318979722457,8542.123571373511
33,46,6,19.541330224420257,51.958069314298655,4305.328674851594
33,47,8,28.59695330023283,38.102264927781114,6654.251544026794
33,48,4,60.99522304892853,17.006597995096886,3794.6748589824383
33,49,0,23.25142006666249,57.56831527848436,3258.874837611234
34,0,5,51.57226261668061,41.175096010548515,1915.5467497931547
34,1,1,51.56705770624657,41.668023922634696,1833.4293023201346
34,2,1,51.888803726452544,38.38003378759157,2163.568872954722
34,3,7,31.466549008629013,57.77397333049356,2276.481934659013
34,4,3,28.5621624681582,49.06469592550701,3542.268013893088
34,5,4,60.40978752817254,40.2784144401507,1094.0283032890063
34,6,4,61.23438825399769,16.11680276152338,3892.2877988757964
34,7,7,33.72119494387941,34.11726470119494,4817.614728243435
34,8,1,54.281900062005455,14.13539414610301,5731.208594481808
34,9,4,63.1464324780109,10.690475310160002,4042.583420948527
34,10,4,61.6142700288651,19.12940399559777,3315.32427269358
34,11,12,16.33118954886634,87.94432654113378,635.315061235276
34,12,3,28.24082378339486,47.42148004690131,3830.7104094426204
34,13,5,54.281900062005455,14.13539414610301,8885.328625375572
34,14,4,61.14886549405298,19.02480781180967,3402.5913008657735
34,15,7,34.14138151550808,34.990592539537104,4522.050179526496
34,16,4,63.956928628336364,10.0,6819.373695157914
34,17,1,54.281900062005455,14.13539414610301,7077.467920056807
34,18,3,29.101691694713104,37.79239615863663,4760.4796583670795
34,20,4,63.956928628336364,10.0,6714.124417726462
34,21,4,64.00800746386572,10.0,4689.658091836276
34,22,11,16.971356694411227,74.98985957665714,1999.8072525810767
34,23,7,30.35586685316707,65.47552405255324,1645.2351952313313
34,24,5,52.389877587724406,34.733169410544576,2581.3589553419474
34,25,0,23.241809669417254,53.83646875528639,3534.570015258348
34,26,4,59.72104526603762,24.71717700983358,2908.4506251617886
34,27,8,28.989790667867823,40.02983672941544,4513.707284401041
34,28,8,26.50028233634932,70.61536493938435,1423.081257557419
34,30,10,19.657955150894697,53.75473487387445,3987.0138054415997
34,31,5,53.100876494008574,29.561009400881193,2978.5895213408357
34,32,1,54.439409221340426,17.761778814503344,4063.2928589556095
34,33,1,54.281900062005455,14.13539414610301,5143.782655877545
34,35,5,53.588814367035596,24.945387631198162,3468.572352086995
34,36,4,63.65297749775041,10.126863478076999,4308.8533481942095
34,37,1,52.70977156798354,32.86958803642403,2693.215254811735
34,38,5,53.515298358351814,23.698201810608452,3684.0916294913513
34,39,5,51.81704193433339,39.38585849197694,2048.7903156869797
34,40,4,63.956928628336364,10.0,6482.394007292978
34,41,4,63.93228285921827,10.0,4531.075146282343
34,42,5,53.59532108965385,24.901336322567534,3472.0008256854153
34,43,2,24.369443550122146,46.73559094184247,4231.783781516389
34,44,1,51.36979311691994,45.03676576749737,1490.2297907633053
34,45,2,24.797767648391073,42.36318979722457,8692.798953924357
34,46,6,19.652092758765203,51.44450458023928,4349.918517854614
34,47,8,28.59695330023283,38.102264927781114,6786.298698657539
34,48,4,60.87892915845541,18.077035264478695,3653.199393626052
34,49,0,23.270732073134756,57.501381217879604,3288.2835010777135
35,0,5,51.814248225816954,39.41847669932619,2041.7647744267338
35,1,1,51.49737190468932,42.49607233800238,1827.7937831453148
35,2,1,51.80928959591298,38.74622311412963,2149.2174075281027
35,3,7,31.351545119902543,58.55384104198749,2218.586700790491
35,4,3,28.423382642461657,48.847399640474144,3655.805141514328
35,5,4,59.3329948935612,43.14595146603876,980.5782853530512
35,6,4,61.23438825399769,16.11680276152338,3903.432325850569
35,7,7,33.72119494387941,34.11726470119494,4969.704368071416
35,8,1,54.281900062005455,14.13539414610301,5841.842490426665
35,9,4,63.093065252750584,10.888463958261113,4022.5284826010325
35,10,4,61.213862323657764,19.092150118497138,3386.6866357946637
35,11,12,16.33838308513028,87.31088571346683,659.681653114214
35,12,3,28.642815651515072,46.242738370451605,3912.7824568288083
35,13,5,54.281900062005455,14.13539414610301,9024.045846777897
35,14,4,60.87564259935525,18.500787205059513,3533.545788423683
35,15,7,34.14138151550808,34.990592539537104,4517.187422323954
35,16,4,63.956928628336364,10.0,6934.00280550482
35,17,1,54.281900062005455,14.13539414610301,7147.110412160105
35,18,3,29.101691694713104,37.79239615863663,4727.963146162399
35,20,4,63.956928628336364,10.0,6807.305515801197
35,21,4,64.00076599784241,10.0,4767.601034200673
35,22,11,17.726374859924587,72.20665759568658,2151.842177167248
35,23,7,30.30481720741968,65.3380887124365,1661.1740859551971
35,24,5,52.74025998951457,33.30429462861856,2637.875697731997
35,25,0,23.38640946984356,55.68796251730412,3441.6383102699538
35,26,4,59.96779124051594,24.779380644718405,2869.6483823146677
35,27,8,28.934008942556872,40.34784392078462,4478.900481434677
35,28,8,26.479106745447243,70.8642084976928,1385.3815702148988
35,30,10,19.533614805569083,53.02174670209853,4148.099808890834
35,31,5,52.818039966319866,30.827342956217493,2927.010367106622
35,32,1,54.439409221340426,17.761778814503344,4061.47148291407
35,33,1,54.281900062005455,14.13539414610301,5201.492427989783
35,35,5,53.49058653837406,25.297101921782463,3445.367350993011
35,36,4,63.65089084390824,10.126863478076999,4270.844847024087
35,37,1,52.79328030684228,32.811271051227635,2691.869332464785
35,38,5,53.46955376876641,24.02456288599319,3634.838248755981
35,39,5,51.814248225816954,39.41847669932619,2041.6774076802708
35,40,4,63.956928628336364,10.0,6609.963272718539
35,41,4,64.05160375134601,10.0,4666.552642348303
35,42,5,53.55209540666684,25.98708035097193,3391.2781839308896
35,43,2,24.593932946093602,47.848870752962256,4074.2806465721837
35,44,1,51.97763698654654,43.48486719282959,1563.2099606595305
35,45,2,24.797767648391073,42.36318979722457,8843.795306819704
35,46,6,19.675480098460984,51.185550454265424,4394.645233728748
35,47,8,28.59695330023283,38.102264927781114,6918.664570961389
35,48,4,60.87564259935525,18.500787205059513,3516.0006012175936
35,49,0,23.23895026575927,57.314415674594784,3318.1072821110356
36,0,5,51.888803726452544,38.38003378759157,2170.8731766339542
36,1,1,51.49737190468932,42.49607233800238,1822.9622046895383
36,2,1,51.77597022685865,38.8418459138956,2135.5467447858364
36,3,7,31.269396012080616,59.053067499294315,2165.8654692814976
36,4,3,28.308382356569346,48.355111717140005,3769.353461205361
36,5,4,59.174804238957066,44.01990328263876,868.207647556379
36,6,4,61.62508050577396,15.016953921334707,3914.577147708612
36,7,7,33.72119494387941,34.11726470119494,5123.143134471312
36,8,1,54.281900062005455,14.13539414610301,5952.5334977527755
36,9,4,63.01379199887109,11.08429393880172,4002.7075002377587
36,10,4,60.92081058396349,18.703148922952824,3459.053070177856
36,11,12,16.54417403430539,86.41039941320633,684.0670624208782
36,12,3,28.757532891932847,45.42824044484102,3999.579663192901
36,13,5,54.281900062005455,14.13539414610301,9163.000083412258
36,14,4,60.87892915845541,18.077035264478695,3664.5360782004946
36,15,7,34.125093584438766,35.094021928950035,4512.43028796984
36,16,4,63.956928628336364,10.0,7048.66710546735
36,17,1,54.281900062005455,14.13539414610301,7217.013240040716
36,18,3,29.10608661154673,38.68749498558078,4695.634574795599
36,20,4,63.956928628336364,10.0,6900.721224837338
36,21,4,64.00076599784241,10.0,4846.235305435833
36,22,11,17.780179087891,70.91955393325827,2304.082445766908
36,23,7,30.30481720741968,65.3380887124365,1677.7836024832498
36,24,5,52.70977156798354,32.86958803642403,2697.52968203167
36,25,0,23.20131646007154,57.114643357236176,3349.83047893321
36,26,4,60.09543628450163,24.720620720402454,2830.851170894771
36,27,8,28.484146879795524,42.06626771080478,4446.1237186095605
36,28,8,26.297434472332206,71.17856546322642,1358.7515007106704
36,30,10,19.559587251770207,51.83733598030492,4309.2242433289
36,31,5,52.77424376646918,31.765865576097987,2882.2009073910676
36,32,1,54.439409221340426,17.761778814503344,4059.715472362112
36,33,1,54.281900062005455,14.13539414610301,5260.957773241095
36,35,5,53.397799675280396,25.445073039008417,3422.3166123643227
36,36,4,63.65089084390824,10.126863478076999,4239.790714791931
36,37,1,52.79328030684228,32.811271051227635,2690.525011717723
36,38,5,53.46923418880927,24.09923167643555,3590.6203157323735
36,39,5,51.814248225816954,39.41847669932619,2042.846524853519
36,40,4,63.956928628336364,10.0,6738.453385588642
36,41,4,64.00076599784241,10.0,4803.732283591145
36,42,5,53.51274302788059,26.343380098463193,3310.6814148960143
36,43,2,24.50668313129193,49.161060198143396,3916.8011564617327
36,44,1,51.737559394916836,43.68141119115101,1645.5421707607888
36,45,2,24.797767648391073,42.36318979722457,8995.096466150235
36,46,6,19.322669309532618,50.2779968586494,4439.504685613063
36,47,8,28.59695330023283,38.102264927781114,7051.331212289564
36,48,4,61.186531563593306,19.234983059679333,3383.5987557497956
36,49,0,23.20131646007154,57.114643357236176,3348.3350883134117
37,0,5,51.87473653136407,37.252163451849576,2302.3857659957753
37,1,1,46.90319119311468,46.867009989986606,1818.9409733885636
37,2,1,46.76041781493719,44.512552464318766,2122.570039138698
37,3,7,31.213064175272017,59.33955530657463,2119.6742760605903
37,4,3,28.633548782352364,46.42884288998229,3882.911991094416
37,5,4,59.37687698617392,44.01853574926873,757.3969666600051
37,6,4,61.62508050577396,15.016953921334707,3925.7222619384725
37,7,7,33.72119494387941,34.11726470119494,5277.813361662703
37,8,2,28.59695330023283,38.102264927781114,4955.582770624258
37,9,4,62.82327002075638,11.978270755911604,3983.123966523892
37,10,4,60.87564259935525,18.500787205059513,3532.36186606373
37,11,12,16.49415529347558,86.35473768219339,708.4693460787591
37,12,3,28.86389451722406,44.93771831590545,4090.8012692245165
37,13,5,54.281900062005455,14.13539414610301,9302.180713817032
37,14,4,60.99522304892853,17.006597995096886,3795.558463436754
37,15,7,34.125093584438766,35.094021928950035,4507.779110860819
37,16,4,63.956928628336364,10.0,7163.364905200488
37,17,1,48.708227459694996,20.040731112907206,7287.168911818914
37,18,3,28.85144223592888,39.401426530206784,4663.497852831578
37,20,4,63.956928628336364,10.0,6994.362144549002
37,21,4,64.0389839541653,10.0,4925.527795206285
37,22,11,17.673350411663442,70.67305650684847,2456.489880264497
37,23,7,30.30481720741968,65.3380887124365,1695.0440308044033
37,24,5,52.781091768247634,32.59480180022297,2760.117501592006
37,25,0,23.25142006666249,57.56831527848436,3259.241496020146
37,26,4,60.253257160120256,24.89839128149413,2792.0592006455227
37,27,8,28.40684489830479,42.233553734402214,4415.422204615906
37,28,8,26.297434472332206,71.17856546322642,1343.8492855928466
37,30,10,19.550176276088326,49.14982804187983,4470.382953294045
37,31,5,52.82514465200509,31.875399783402955,2844.4810916738716
37,32,1,48.42516525806754,24.577754823499617,4058.0249121556644
37,33,1,48.708227459694996,20.040731112907206,5322.119845614078
37,35,5,53.53858688336055,25.88497314973506,3399.4232742615277
37,36,4,63.65089084390824,10.126863478076999,4215.844633035648
37,37,1,47.711613057073016,37.73590636578117,2689.182294972465
37,38,5,53.46461849397484,24.528736341127043,3551.6259101825513
37,39,5,51.81704193433339,39.38585849197694,2052.2835132785526
37,40,4,63.956928628336364,10.0,6867.812661610469
37,41,4,63.956928628336364,10.0,4942.472341559548
37,42,5,53.51274302788059,26.343380098463193,3230.2199404927605
37,43,2,28.308382356569346,48.355111717140005,3759.3482826398376
37,44,1,47.18395012586673,47.395969600735626,1735.8962507072022
37,45,2,28.59695330023283,38.102264927781114,9146.68730593842
37,46,6,19.550176276088326,49.14982804187983,4484.49289013943
37,47,8,28.59695330023283,38.102264927781114,7184.2819604466395
37,48,4,61.83454349367815,19.296077009211277,3256.578994287872
37,49,0,23.330308420665492,56.68897851053447,3378.95607659487
38,0,5,51.974015070975575,36.37942999525423,2435.913174434451
38,1,1,46.90319119311468,46.867009989986606,1815.735473173403
38,2,1,46.76041781493719,44.512552464318766,2110.300092516095
38,3,7,30.94908595575529,59.976271536462335,2080.4481165425664
38,4,3,28.757532891932847,45.42824044484102,3996.4798608243345
38,5,4,59.442145099923955,44.73732533239866,648.9458461205492
38,6,4,61.62508050577396,15.016953921334707,3936.867666057072
38,7,7,33.72119494387941,34.11726470119494,5433.609888354386
38,8,2,28.632849749216447,38.088457579757076,4898.695501499875
38,9,4,62.03187809025344,14.160151023531858,3963.781400890922
38,10,4,60.89315646087878,18.271747048098547,3606.5555590637077
38,11,12,16.49415529347558,86.35473768219339,732.8868185387888
38,12,3,28.675459318809548,43.982894864075114,4186.1580453508095
38,13,5,54.281900062005455,14.13539414610301,9441.57772601798
38,14,4,61.62508050577396,15.016953921334707,3926.609731267762
38,15,7,34.125093584438766,35.094021928950035,4503.234219311546
38,16,4,63.956928628336364,10.0,7278.094620903899
38,17,1,48.708227459694996,20.040731112907206,7357.570194770728
38,18,3,28.809782135102967,39.63708736987876,4631.5569737958
38,20,4,63.956928628336364,10.0,7088.219349314477
38,21,4,63.956928628336364,10.0,5005.4472226167945
38,22,11,18.34577464621972,67.76834511137153,2609.0351857128867
38,23,7,30.26081213429367,65.31502074339434,1712.9356942573722
38,24,5,52.82514465200509,31.875399783402955,2825.444196607487
38,25,0,23.27348504993867,58.049381279284944,3169.975857019582
38,26,4,60.42997174071472,25.416052841834134,2753.2726931018374
38,27,8,28.40684489830479,42.233553734402214,4386.83951086586
38,28,8,26.263555766780723,71.30641210074133,1341.065949238074
38,30,10,19.459255245821215,48.796827608000925,4631.57236086683
38,31,5,52.883288012586554,31.84428184702577,2814.136016635035
38,32,1,48.42516525806754,24.577754823499617,4056.3998841267116
38,33,1,48.708227459694996,20.040731112907206,5384.920831005317
38,35,5,53.51474859435985,26.09992067547212,3376.690538125614
38,36,4,63.36842533689771,10.361287259227877,4199.12820729863
38,37,1,47.711613057073016,37.73590636578117,2687.8411846328595
38,38,5,53.51951738687302,24.731407042479944,3518.0287316918552
38,39,5,51.81149981537808,39.36450085887518,2069.8752912527393
38,40,4,63.956928628336364,10.0,6997.992900994265
38,41,4,63.956928628336364,10.0,5082.645034605893
38,42,5,53.45736413048179,27.883074360038187,3149.9041286780666
38,43,2,28.487848331217048,48.887824556988946,3601.9255155838578
38,44,1,46.89453717550036,46.773705476896765,1833.0863737169473
38,45,2,28.59695330023283,38.102264927781114,9298.553658538838
38,46,6,19.496497726609665,49.176679828540884,4529.606010982309
38,47,8,28.59695330023283,38.102264927781114,7317.5013297468095
38,48,4,60.74036117906195,21.211923047628183,3135.595453201642
38,49,0,23.360591348991264,56.55880006265015,3409.9596548021104
39,0,5,47.533252069789114,39.636600003090024,2571.141513569198
39,1,1,46.90319119311468,46.867009989986606,1813.3500300085648
39,2,1,46.79526318903829,44.56780671610005,2098.7493007593666
39,3,7,36.96325131357189,54.43306394518299,2048.5871272961604
39,4,3,28.705813772336274,44.75821401861826,4110.0562961679625
39,5,4,59.12485865801173,45.67147012982932,544.2666235857181
39,6,4,61.62508050577396,15.016953921334707,3948.013357609307
39,7,7,38.38968528732698,29.958188359082666,5590.43855087525
39,8,2,28.78528496428792,37.96090388337047,4843.737633867509
39,9,4,61.62508050577396,15.016953921334707,3944.6833480667306
39,10,4,61.03204845716757,17.68005292678815,3681.5806504384964
39,11,12,16.54128626383325,85.75595953033707,757.3180106488014
39,12,3,28.68064358192427,42.760003341094695,4285.3739569990175
39,13,7,38.38968528732698,29.958188359082666,4871.514846157101
39,14,4,63.1464324780109,10.690475310160002,4057.6870832278328
39,15,7,38.4338638069117,31.12832573562539,4498.795935445786
39,16,4,63.956928628336364,10.0,7392.8547666658715
39,17,1,48.708227459694996,20.040731112907206,7428.21010551792
39,18,3,28.899961589191424,39.75555812420689,4599.81601745887
39,20,4,63.956928628336364,10.0,7182.284359979673
39,21,4,63.956928628336364,10.0,5085.964033180949
39,22,11,18.614114618709092,67.00814461601935,2761.695515843338
39,23,7,37.135955026499374,56.214373370844825,1731.4390245248928
39,24,5,47.40069032125069,36.82415365383705,2893.3242545707117
39,25,0,23.404078612660978,58.34175304383267,3082.1485447187783
39,26,4,60.46099185091437,25.69417548420173,2714.491882428291
39,27,8,28.434859804384008,42.2739512544409,4360.417304389385
39,28,8,26.297434472332206,71.17856546322642,1350.47642487225
39,30,10,19.259115678909172,47.81109207819802,4792.789368814802
39,31,5,47.63884186506624,36.69797467522102,2791.4062026625325
39,32,1,48.42516525806754,24.577754823499617,4054.840467063774
39,33,1,48.708227459694996,20.040731112907206,5449.304066316472
39,35,5,47.141142166527786,33.63085841271648,3354.1216694230193
39,36,4,63.36842533689771,10.361287259227877,4189.7279744086545
39,37,1,47.711613057073016,37.73590636578117,2686.5016831046746
39,38,5,47.8087445099315,31.422336368432525,3489.9846568628573
39,39,5,46.79526318903829,44.56780671610005,2095.4164816324837
39,40,4,63.956928628336364,10.0,7128.949129564481
39,41,4,63.956928628336364,10.0,5224.13504367797
39,42,5,47.84656297400853,34.49758499366954,3069.7454126777525
39,43,2,28.242529439775083,50.69143504841222,3444.536983128618
39,44,1,46.89735919901899,46.686310807153866,1936.0833186137436
39,45,2,28.59695330023283,38.102264927781114,9450.682242022602
39,46,6,19.496497726609665,49.176679828540884,4574.840352693005
39,47,8,28.59695330023283,38.102264927781114,7450.97491180523
39,48,4,60.68143268253553,22.021959108025143,3021.3733367819627
39,49,0,23.38640946984356,55.68796251730412,3441.335482497018
40,0,5,47.60840871484429,37.62099566433444,2707.815961934397
40,1,1,41.672905656780706,52.36300180185173,1811.7878830169927
40,2,1,41.81368269508565,50.68894911712424,2087.929599374158
40,3,7,36.99873911677273,54.59056486633656,2024.439081347487
40,4,3,33.85785420978186,37.022676811612534,4223.640606120632
40,5,4,59.139777730412035,46.49156024533151,446.022986137064
40,6,4,61.62508050577396,15.016953921334707,3959.1593341676576
40,7,7,38.38968528732698,29.958188359082666,5748.2148704979845
40,8,2,29.101691694713104,37.79239615863663,4790.775568161791
40,9,4,61.62508050577396,15.016953921334707,3925.833376506888
40,10,4,61.07062072655761,17.044851029904812,3757.387338035655
40,11,12,21.168587378294006,81.26799515645074,781.7616361325979
40,12,3,34.338936325579745,35.18501145619815,4388.187249457257
40,13,7,38.34868891573116,30.16312111050125,4726.603016146949
40,14,4,63.39893881594487,10.394862280288034,4188.788070610437
40,15,7,38.4338638069117,31.12832573562539,4494.464575088819
40,16,4,63.956928628336364,10.0,7507.643947045577
40,17,14,16.097617330070666,89.99215289024666,443.1996791257907
